Circuit: * C:\dwh\dwh\doc\power_supply_design\designs\LTC3851A\LTC3851A_ex3_bode.asc

DWH: Results for .step param freq list 100 300 1k 2k 3k 4k 5k 7k 10k 20k 30k 50k 70k 100k 200k 300k 500k 700k 1Meg
     Run on Tui - 14633 seconds = 4 hours 4 minutes
     Tested with compensation components: Ra = 1.65k, Rb = 1.87k, R1 = 7.5k, C1 = 680p, C2 = 330p,
     and DCR sensing/attenuation: As = 0.769, Cs = 100n so that Rsns = 2.0mOhm

Direct Newton iteration for .op point succeeded.
.step freq=100
Heightened Def Con from 0.0015712 to 0.0015712
.step freq=300
.step freq=1000
.step freq=2000
.step freq=3000
.step freq=4000
.step freq=5000
.step freq=7000
.step freq=10000
.step freq=20000
.step freq=30000
.step freq=50000
.step freq=70000
.step freq=100000
.step freq=200000
.step freq=300000
.step freq=500000
.step freq=700000
.step freq=1e+006


Measurement: aavg
  step	AVG(v(a))	FROM	TO
    11	0.0139151	0	0.001
    12	0.0175182	0	0.001
    13	0.0141923	0	0.001
    14	0.00959164	0	0.001
    15	0.00152387	0	0.001
    16	0.000182083	0	0.001
    17	-0.00156387	0	0.001
    18	-0.000233244	0	0.001
    19	-0.00029477	0	0.001

Measurement: dre
  step	AVG((v(d)-davg)*cos(360*time*freq))	FROM	TO
     1	-0.0245901	0	0.1
     2	0.0211483	0	0.0333333
     3	-0.0235485	0	0.01
     4	-0.0134934	0	0.005
     5	0.0137004	0	0.00333333
     6	0.0180716	0	0.0025
     7	-0.00236926	0	0.002
     8	-0.00144119	0	0.00142857
     9	5.51921e-005	0	0.001
    10	-0.00822372	0	0.001
    11	-0.033758	0	0.001
    12	-0.0604009	0	0.001
    13	-0.0532095	0	0.001
    14	-0.0191444	0	0.001
    15	0.0810432	0	0.001
    16	0.0637946	0	0.001
    17	0.309711	0	0.001
    18	0.0294764	0	0.001
    19	-0.0400931	0	0.001

Measurement: dim
  step	AVG(-(v(d)-davg)*sin(360*time*freq))	FROM	TO
     1	0.00465724	0	0.1
     2	-0.0133148	0	0.0333333
     3	0.0073064	0	0.01
     4	-0.019654	0	0.005
     5	-0.0172211	0	0.00333333
     6	0.0077779	0	0.0025
     7	0.0168702	0	0.002
     8	-0.00973651	0	0.00142857
     9	-0.000962463	0	0.001
    10	-0.0114441	0	0.001
    11	-0.0140043	0	0.001
    12	0.0277484	0	0.001
    13	0.0644764	0	0.001
    14	0.0982503	0	0.001
    15	0.0493033	0	0.001
    16	-0.0224248	0	0.001
    17	-0.974389	0	0.001
    18	0.00510957	0	0.001
    19	-0.0415731	0	0.001

Measurement: gain_db
  step	20*log10(hypot(bre,bim) / hypot(are,aim))
     1	91.8489
     2	76.2199
     3	57.2993
     4	46.5647
     5	40.0194
     6	35.2526
     7	31.517
     8	25.8979
     9	20.0907
    10	9.33369
    11	3.99376
    12	-1.44582
    13	-4.4275
    14	-7.49602
    15	-14.9273
    16	-21.54
    17	-4.15466
    18	-39.1714
    19	-37.4011

Measurement: phase
  step	mod(atan2(bim, bre) - atan2(aim, are)+180,360)-180
     1	77.2116
     2	35.523
     3	23.1235
     4	19.1494
     5	16.8583
     6	16.1016
     7	16.1435
     8	17.688
     9	20.6644
    10	33.345
    11	42.1971
    12	49.9654
    13	48.8131
    14	40.2602
    15	-3.18477
    16	-50.7883
    17	-70.2317
    18	-19.1932
    19	-160.124

Measurement: kco_db
  step	20*log10(hypot(bre,bim) / hypot(cre,cim))
     1	30.4315
     2	21.7276
     3	12.8908
     4	8.13513
     5	5.09405
     6	2.80742
     7	0.962721
     8	-1.8316
     9	-4.76193
    10	-10.4086
    11	-13.3395
    12	-16.3727
    13	-17.8934
    14	-19.2306
    15	-22.2553
    16	-25.7429
    17	-4.09236
    18	-36.1476
    19	-31.1112

Measurement: kco_phase
  step	mod(atan2(bim, bre) - atan2(cim, cre)+180,360)-180
     1	-63.5181
     2	-74.4036
     3	-74.1024
     4	-76.2632
     5	-78.739
     6	-80.2497
     7	-81.1542
     8	-81.4691
     9	-81.1807
    10	-77.3598
    11	-73.9127
    12	-69.6958
    13	-69.7873
    14	-74.4
    15	-106.312
    16	-147.151
    17	-158.406
    18	-101.882
    19	123.899

Measurement: kcomp_db
  step	20*log10(hypot(cre,cim) / hypot(are,aim))
     1	61.4174
     2	54.4923
     3	44.4085
     4	38.4296
     5	34.9253
     6	32.4452
     7	30.5543
     8	27.7295
     9	24.8527
    10	19.7423
    11	17.3332
    12	14.9269
    13	13.4659
    14	11.7346
    15	7.32798
    16	4.20291
    17	-0.0623066
    18	-3.02377
    19	-6.28986

Measurement: kcomp_phase
  step	mod(atan2(cim, cre) - atan2(aim, are)+180,360)-180
     1	140.73
     2	109.927
     3	97.2259
     4	95.4126
     5	95.5973
     6	96.3514
     7	97.2976
     8	99.1572
     9	101.845
    10	110.705
    11	116.11
    12	119.661
    13	118.6
    14	114.66
    15	103.127
    16	96.3627
    17	88.1741
    18	82.6892
    19	75.9765

Measurement: kpwr_db
  step	20*log10(hypot(bre,bim) / hypot(dre,dim))
     1	-0.00939584
     2	0.00434542
     3	0.131278
     4	0.451261
     5	1.19125
     6	2.22607
     7	3.55574
     8	8.52559
     9	9.1144
    10	-12.3938
    11	-19.9554
    12	-27.9164
    13	-32.4691
    14	-36.822
    15	-44.798
    16	-49.7319
    17	-56.2367
    18	-60.6466
    19	-64.7974

Measurement: kpwr_phase
  step	mod(atan2(bim, bre) - atan2(dim, dre)+180,360)-180
     1	-0.0768955
     2	-0.210983
     3	-0.793175
     4	-1.61726
     5	-2.67178
     6	-5.56586
     7	-8.42846
     8	-28.5078
     9	174.514
    10	-159.012
    11	-151.081
    12	-140.448
    13	-133.928
    14	-128.86
    15	-125.195
    16	-125.341
    17	-124.292
    18	-119.237
    19	-116.422


Date: Tue Jun 19 14:18:29 2012
Total elapsed time: 14633.639 seconds.

tnom = 27
temp = 27
method = modified trap
totiter = 3768170
traniter = 3768122
tranpoints = 1131735
accept = 820982
rejected = 310757
matrix size = 68
fillins = 33
solver = Normal
Thread vector: 26.0/19.2[3] 11.7/7.6[3] 1.5/1.8[1] 0.8/1.1[1]  2592/500
Matrix Compiler1: 4.61 KB object code size  3.7/2.0/[1.0]
Matrix Compiler2: off  [1.3]/2.2/1.7


